,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,policy,model
6170,118.0,138.49832993477037,1.5,0.3252421028713656,345.0861714219328,10.0,0.7825926969232105,309.58416980798773,10.0,0.06043553264044239,251.12518512497036,1.5,0.8476826435132515,287.2177138036448,1.5,0.5380745405418564,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6176,56.0,69.81122138664328,1.0,0.2592258685625502,36.722981828990676,1.5,0.9278184698436984,35.02113102737776,1.0,0.05866547384928239,137.07279289928897,10.0,0.2933720900679241,77.37235290558557,1.0,0.9918058057808392,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6185,94.0,294.1267768531256,1.0,0.2847309823461039,319.49510669080644,10.0,0.6580253633267213,216.38638382263144,1.5,0.06586516227063377,83.27924732600758,10.0,0.24268413687361914,138.06152838850522,1.5,0.14978776230716082,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6189,36.0,61.12739280515289,1.5,0.11369428081296155,149.80276698897643,10.0,0.3156763360151177,127.90882094689535,1.5,0.00416526719928953,338.8898509092138,1.0,0.13384521940880714,126.66761636700107,1.5,0.568346862110584,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6208,13.0,179.48464193997756,1.0,0.17190247859626126,50.82893406754725,10.0,0.9503591051272512,279.3372481449851,10.0,0.05355195925848778,193.11246855533528,1.5,0.8446675618450649,177.3850504605487,1.5,0.5198716180592621,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6224,21.0,337.17047753131,1.0,0.3951804800592909,113.4999229588822,10.0,0.12336321914837516,130.4471945563663,1.5,0.06505597648689226,282.7694448643135,10.0,0.4030519686764231,275.4366283548352,1.5,0.4569326032856998,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6237,12.0,152.47815001422643,1.5,0.09647038052824486,127.85564862219162,1.5,0.4504555097982082,137.6993396588538,1.0,0.06949904489563505,49.265166239391796,1.0,0.10744996594642277,194.4982557444456,1.5,0.10065275984809026,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6239,58.0,202.78045801628102,1.0,0.2278218194713695,82.52004503315783,1.0,0.9701390167274128,295.404396669668,1.0,0.04297794767191777,137.39739793476954,1.0,0.9128344444006306,245.4072164351123,1.5,0.8568814972343644,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6258,105.0,108.98414468174632,1.5,0.4122910039806353,55.3880491333455,1.0,0.5409079254181395,239.08970834975688,10.0,0.07130258986705716,272.21766778619684,10.0,0.5087682235028911,210.31744147809974,1.5,0.11282147598047736,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6293,39.0,143.25733267133347,10.0,0.4586587395999789,259.08548513618217,10.0,0.06465065275707334,90.25663609844143,10.0,0.1052136250267653,312.69492005092025,10.0,0.22360465210316266,68.63425917978952,1.0,0.728957470227779,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6309,84.0,138.67018711005773,1.5,0.5187932581615752,91.79464561880657,1.0,0.6952892996271468,43.05728755518158,10.0,0.04275111274464504,94.05902665975508,10.0,0.07699766721719055,308.1394365125973,10.0,0.19736799288130852,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6320,26.0,153.0920969526176,10.0,0.4593531155079678,299.7387999340957,1.5,0.4984122050522877,246.98525264408718,10.0,0.06604184722102692,47.62004900327115,1.0,0.8734680440772172,268.8449597529513,10.0,0.7227852644149005,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6325,100.0,249.1596058224961,10.0,0.04122508949042237,269.91682736338026,10.0,0.39900769636125183,300.5786378927848,1.5,0.049662315100972916,61.74195132883172,1.5,0.8186324500273384,108.47335746871599,10.0,0.1123199850634682,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6343,70.0,345.98836298235994,1.0,0.5337365846451788,218.63510887003653,1.0,0.5528168097292876,178.42976273696976,10.0,0.022576477742561704,177.3637766339135,1.0,0.1276784151002828,79.55548393007822,1.5,0.7865425045679365,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6360,76.0,306.81112902321183,10.0,0.2027986854022606,241.886816305971,10.0,0.11866958346991335,70.06389363272467,1.5,0.0831936189874567,332.17185611744577,1.0,0.2556131004293377,100.30973028990404,1.5,0.42351446445477453,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6371,16.0,110.23851835792856,1.0,0.5406609925601251,109.53395913058779,1.5,0.5047525664084088,219.5579191728103,1.0,0.11926852182817015,97.36289500943221,10.0,0.013714890924178505,104.30358945019242,10.0,0.4376003273125758,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6374,14.0,318.5147788105876,1.5,0.12908307222818785,238.5716816413868,10.0,0.7418151083489897,236.2802940936801,1.5,0.013494139343210766,69.08368231346606,1.5,0.1261044323091997,179.57829560139552,10.0,0.8120674391962933,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6375,77.0,115.97991965726614,10.0,0.04537327610335202,42.83348196990446,1.5,0.8873756552106187,90.51264490296869,1.5,0.0629421539635062,186.0957297776709,10.0,0.3723121656778229,278.323942129632,1.5,0.13650753833999155,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6377,0.0,133.98491399678034,1.5,0.17942893014436603,273.08278329745565,10.0,0.1671387407715749,44.93599899279706,1.5,0.08920742880954753,229.0679644817768,1.0,0.3195627859228989,156.25449429718543,1.0,0.6964923597010063,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6379,19.0,70.87229325125556,1.0,0.3333266092830227,69.87825490442104,1.0,0.5932114864414104,254.73131728334664,1.5,0.05680346735430938,88.50557826374857,1.5,0.1751691208687963,32.97181791104239,1.0,0.26948065021689976,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6384,81.0,85.68003677781299,1.5,0.222762243969218,218.28623412951282,1.0,0.6616525095887218,112.66443658750386,10.0,0.05547426678565477,295.57394343176134,1.0,0.07959581230719262,307.49592221115836,10.0,0.0692652526480659,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6390,38.0,258.225187058529,1.0,0.3422265315572399,278.66038933680784,1.0,0.3186036476901731,262.2679168499329,1.0,0.08751605553864009,42.07569190261521,1.5,0.741494568876329,337.16271517086517,1.5,0.5927317127992232,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6415,116.0,74.80718876997369,1.0,0.1159532849249886,221.2210458815275,1.0,0.7019229442713899,173.26284574111978,1.0,0.05087559911149305,337.2988039547572,1.0,0.5281591375728717,320.71335412501213,1.5,0.6573129419889201,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6427,15.0,205.1903049459067,10.0,0.27761743883287104,255.72216320656284,1.5,0.2103732340485864,275.89548014021204,1.5,0.05755425195691465,95.59829256306787,1.5,0.8822336774446017,40.753599950126926,10.0,0.7317002509432519,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6442,96.0,345.6462500634153,1.0,0.05001423966900327,171.6032586705631,1.5,0.11734330912860065,301.5088040263896,1.5,0.08452191522514353,187.11236495006386,1.5,0.7131472940258177,153.40906063932414,10.0,0.8221639644377293,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6471,38.0,332.44835230940515,1.0,0.4700906213719218,137.9715387744912,1.0,0.9024287150403676,267.070383457872,1.0,0.07481677336084484,88.15037720114958,1.5,0.7435098840870021,133.67490538880506,1.5,0.8247975634774165,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6493,66.0,160.0854067466637,10.0,0.03737765740724655,303.1728749211187,1.5,0.8032139391615378,110.60584720170696,10.0,0.09718002699046516,285.09204207994975,10.0,0.1374326448205732,242.98298071812255,10.0,0.6147822823819871,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6512,14.0,236.89959144742744,10.0,0.08101895345443218,268.1245816260727,1.0,0.7936271740569986,285.1601402518787,1.5,0.0851886541263901,172.1900660981778,10.0,0.44661148074359214,240.54385901948726,10.0,0.8000665199831227,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6524,11.0,245.02786502615842,1.0,0.1786535696026997,34.022184929008645,1.5,0.12228074505877268,66.28928852728276,1.5,0.04629933443540524,67.91715109142915,1.0,0.09103983168749218,68.71226408693636,10.0,0.2825949111149748,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6535,72.0,252.30544993940785,1.5,0.5248663106380094,174.8858681203934,1.0,0.1801397209952521,131.52618236458977,1.0,0.030092268978937138,252.887282502134,1.0,0.6837811712810358,161.7671374957666,1.0,0.6923128569110105,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6550,39.0,109.07250540684464,1.5,0.2144771020883152,87.24228782148133,10.0,0.8138431064511995,84.42016303354151,10.0,0.09366379984316674,343.4806534219458,1.5,0.08194342804184036,37.51164994812549,1.0,0.8535549808949733,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6572,3.0,157.81819722566905,1.0,0.23497020302689814,255.10974367792343,1.0,0.2504062179719374,37.59366314896818,1.5,0.10236625812602798,267.5866113296911,1.5,0.7549923584117387,126.17833681667923,10.0,0.19559576482103536,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6588,124.0,178.77160168576592,10.0,0.2283308354747399,333.2853404854664,1.5,0.7090777785381376,30.921547822484587,1.5,0.03923062821687597,140.60236149499391,1.0,0.11456390514511948,181.0431033203867,1.5,0.24486718484236816,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6600,105.0,313.0156812101012,1.0,0.20369155738500613,153.3144312090201,10.0,0.12258892522237358,85.87226351496099,10.0,0.1026457450182929,332.3677177564152,1.0,0.8012638249902232,117.95454683580758,1.0,0.24353198048898525,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6607,66.0,260.39564823727267,1.5,0.3919259141363672,61.35028011240343,1.5,0.3038240718663197,163.46933417391185,10.0,0.10353565815832096,343.0988941469635,1.5,0.43066810668801697,243.59171457615085,10.0,0.03674033661014992,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6608,115.0,266.06448124562223,10.0,0.24971822965636026,276.4266078864385,1.5,0.2514677956853439,333.9200175349364,1.5,0.02382505707705226,194.37048868070445,10.0,0.22709066862669314,333.02497001514615,1.5,0.039625502349874726,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6614,115.0,282.41681092563806,1.5,0.1262523767144225,190.31236628128704,1.5,0.2838329623589068,57.98832024350579,1.0,0.06378590873815118,37.191060446686656,10.0,0.9435588777266588,53.20018632171194,1.5,0.124554300852228,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6616,16.0,327.95404301374293,1.5,0.01733666007878422,170.89799248426874,1.5,0.40964914660896906,330.4689498814685,1.5,0.016069843383645397,347.69156587395406,1.0,0.26204172339129683,337.7635895985784,1.5,0.6865558414221519,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6644,70.0,160.13321027768905,1.5,0.39448728091217067,332.3003052312123,1.0,0.9375508175674367,255.9729084933685,1.0,0.09095166949184194,187.16665328753484,1.5,0.8176085070228928,113.99437395675751,1.5,0.9307581756631851,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6672,15.0,261.1560575271553,1.5,0.016599119748290675,119.95534032955942,10.0,0.6465497023066908,52.66205489998517,10.0,0.11237065058784287,235.43162588742177,1.0,0.5441982408572106,183.0656137107879,1.0,0.4889758450288656,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6674,15.0,163.83603957464982,1.5,0.17807513006252515,273.99084711646765,10.0,0.6160496642265426,101.67084767081629,10.0,0.045287054970734236,52.40756957475666,1.5,0.477928459510003,92.68335902350641,1.0,0.0560831821653319,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6731,20.0,217.02307092507505,10.0,0.35761435492283244,154.1683721866979,1.5,0.8483496681085665,128.79244764496576,1.0,0.04498446998829647,183.46008893042566,1.5,0.6389298964976856,302.13793343046075,1.0,0.766672154340221,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6790,0.0,264.1925062730122,1.5,0.14371717435693612,298.60374651459693,1.5,0.9986471088252176,68.48416922465607,1.5,0.08690774450049936,349.41964147040545,1.5,0.011696145491680729,110.40800310094588,1.5,0.4091040727076453,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6798,72.0,209.04820172633654,1.5,0.23082617212812906,126.84533409737278,1.5,0.33347968860284155,89.19274296987436,1.0,0.08434860614664631,213.88167077460574,1.0,0.5705807630689147,243.53657867089433,10.0,0.3627870705767821,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6802,104.0,240.0155627791966,1.0,0.5189057928634998,167.77606183269282,10.0,0.5019228682267941,337.18894453084437,10.0,0.11613385191626435,321.9106460549013,10.0,0.7624883867866292,85.05043814035798,10.0,0.2699740741396928,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6838,22.0,135.99775036305223,1.0,0.05094763378267742,331.9895803027622,1.0,0.07218651941684648,310.45900065010863,1.5,0.08944943765182464,36.42728086993012,1.5,0.3508870187421576,116.26699888420559,1.0,0.26722476070047746,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6859,49.0,332.6912860238856,1.0,0.2813166241130442,41.32159270900884,1.0,0.4423896392269955,254.01137480719456,1.0,0.05276825625701187,93.45696377697693,10.0,0.07432104871381352,121.99787215360186,1.5,0.04170788054707366,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6864,95.0,347.2559707600014,1.0,0.503412824000925,226.13110728847832,1.5,0.6989573217415427,47.416849651263846,10.0,0.03311594956057784,209.48248253944908,1.0,0.07851599693529236,69.05953320900164,1.0,0.7247135330262643,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6867,106.0,304.04067568374717,10.0,0.4965121157494179,213.32627022033031,1.5,0.7681431820271983,99.276175136719,1.0,0.08995014773350547,91.87265567311718,1.0,0.8437833166603089,332.55786482063684,1.0,0.9442348547524391,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6894,62.0,120.44914585818978,1.0,0.06650625330807512,245.0941263154756,1.0,0.3991942109952267,206.7577034635437,10.0,0.08507599248855963,206.76832996649148,1.0,0.6919441414680596,107.5476251746212,1.0,0.5095127973152909,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6901,51.0,241.58208708731888,1.0,0.13057946058474396,186.67134446161438,1.5,0.17103259876444646,87.38121046820854,1.5,0.05247482049968348,225.6676121196668,1.0,0.37358567518256497,196.510973259174,1.0,0.4103407964045703,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
6916,4.0,145.79939808443538,1.0,0.11547354978113755,199.5910564378537,10.0,0.9853405333913532,208.09369710804265,1.0,0.08018801717180933,31.021069431386685,1.5,0.21515659026626385,139.39363392798217,10.0,0.6344466672749622,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
